9.91680e+4,1.06261e-17
1.07550e+5,9.22677e-18
1.16641e+5,7.91507e-18
1.26499e+5,6.78118e-18
1.36687e+5,5.80715e-18
1.45614e+5,4.95946e-18
1.56740e+5,4.15973e-18
1.67208e+5,3.53015e-18
1.77604e+5,3.00920e-18
1.88215e+5,2.58269e-18
1.98383e+5,2.22276e-18
2.09101e+5,1.91992e-18
2.21594e+5,1.65374e-18
2.35064e+5,1.45319e-18
2.51729e+5,1.24481e-18
2.70145e+5,1.09359e-18
2.92207e+5,9.70326e-19
3.13254e+5,8.24761e-19
3.28570e+5,7.33065e-19
3.50545e+5,6.26604e-19
3.74119e+5,5.37081e-19
3.96861e+5,4.59838e-19
4.20985e+5,3.95356e-19
4.46576e+5,3.45903e-19
4.82183e+5,2.91827e-19
5.12249e+5,2.52969e-19
5.53603e+5,2.12173e-19
5.93242e+5,1.83114e-19
6.38656e+5,1.59756e-19
6.90088e+5,1.38718e-19
7.48417e+5,1.22077e-19
8.11676e+5,1.10353e-19
8.80281e+5,1.01945e-19
9.54686e+5,9.66759e-20
1.03538e+6,9.35126e-20
1.12289e+6,9.14986e-20
1.20219e+6,8.94430e-20
1.32074e+6,8.21274e-20
1.43237e+6,7.39089e-20
1.54202e+6,6.33306e-20
1.61435e+6,5.49614e-20
1.70810e+6,4.70618e-20
1.79376e+6,3.97676e-20
1.88079e+6,3.37385e-20
1.96702e+6,2.90888e-20
2.13328e+6,2.77031e-20
2.30035e+6,3.04684e-20
2.42929e+6,3.64032e-20
2.59223e+6,4.06278e-20
2.75037e+6,3.74217e-20
2.81099e+6,3.14695e-20
2.86073e+6,2.65014e-20
2.88664e+6,2.25823e-20
2.94037e+6,1.90224e-20
2.93194e+6,1.62443e-20
2.99509e+6,1.41820e-20
2.99509e+6,1.22133e-20
3.04669e+6,9.94923e-21
3.06211e+6,8.28200e-21
3.06211e+6,6.81684e-21
3.05517e+6,5.66540e-21
3.21251e+6,1.95290e-20
3.18890e+6,1.57440e-20
3.18890e+6,1.35368e-20
3.18302e+6,1.19009e-20
3.23629e+6,2.92640e-20
3.23390e+6,2.37076e-20
3.26303e+6,4.09241e-20
3.20068e+6,3.52349e-20
3.18890e+6,9.87925e-21
3.29166e+6,6.40189e-20
3.27230e+6,5.05685e-20
3.32093e+6,8.77453e-20
3.22438e+6,7.63119e-20
3.33812e+6,1.22182e-19
3.36408e+6,1.08426e-19
3.39024e+6,1.78467e-19
3.33320e+6,1.48743e-19
3.40988e+6,2.27255e-19
3.43935e+6,2.90986e-19
3.46780e+6,3.76690e-19
3.50983e+6,5.03002e-19
3.54627e+6,6.48985e-19
3.56054e+6,7.71600e-19
3.62007e+6,9.63320e-19
3.64618e+6,1.20869e-18
3.67318e+6,1.46115e-18
3.68826e+6,1.75260e-18
3.75957e+6,2.12376e-18
3.77852e+6,2.59536e-18
3.82312e+6,3.10157e-18
3.87734e+6,4.02610e-18
3.92048e+6,5.10335e-18
3.93497e+6,5.99381e-18
3.99935e+6,7.11736e-18
4.03788e+6,8.68285e-18
4.06778e+6,1.04302e-17
4.13331e+6,1.24424e-17
4.18341e+6,1.47989e-17
4.22061e+6,1.75106e-17
4.26757e+6,2.05854e-17
4.31505e+6,2.38321e-17
4.35984e+6,2.84027e-17
4.41160e+6,3.52268e-17
4.48635e+6,4.34827e-17
4.54219e+6,5.34294e-17
4.62070e+6,6.46435e-17
4.67977e+6,7.83832e-17
4.76102e+6,9.67043e-17
4.81991e+6,1.15069e-16
4.90445e+6,1.43749e-16
4.95967e+6,1.76630e-16
5.09408e+6,1.89815e-16
