1.00472e+6,1.18436e-19
1.01438e+6,1.03004e-19
1.02058e+6,8.77459e-20
1.01095e+6,7.42528e-20
1.03242e+6,5.19518e-20
1.03501e+6,4.27651e-20
1.03175e+6,3.69949e-20
1.05108e+6,2.99819e-20
1.04901e+6,2.42541e-20
1.04509e+6,2.07803e-20
1.04492e+6,1.84214e-20
1.10896e+6,5.24280e-20
1.09933e+6,4.28223e-20
1.09524e+6,3.71068e-20
1.12199e+6,6.45069e-20
1.13853e+6,9.06533e-20
1.21542e+6,9.75748e-20
1.26160e+6,7.70454e-20
1.28612e+6,6.49498e-20
1.30749e+6,5.49497e-20
1.33405e+6,4.55457e-20
1.35982e+6,3.79455e-20
1.37518e+6,3.26315e-20
1.38982e+6,2.74752e-20
1.40747e+6,2.34202e-20
1.43201e+6,1.93819e-20
1.46086e+6,1.55370e-20
1.48381e+6,1.29476e-20
1.54009e+6,1.16941e-20
1.63338e+6,1.36100e-20
1.60967e+6,1.14626e-20
1.69247e+6,1.68645e-20
1.72314e+6,2.00415e-20
1.78573e+6,2.35605e-20
1.86553e+6,2.75951e-20
1.97063e+6,3.19163e-20
2.13327e+6,3.42336e-20
2.30624e+6,3.24930e-20
2.47670e+6,2.84975e-20
2.58649e+6,2.51933e-20
2.73286e+6,2.19468e-20
2.88912e+6,1.88666e-20
3.02770e+6,1.61470e-20
3.16823e+6,1.39443e-20
3.30714e+6,1.19961e-20
3.43921e+6,1.04720e-20
3.59778e+6,9.22904e-21
3.75575e+6,8.31563e-21
3.92298e+6,7.25143e-21
4.16952e+6,6.54485e-21
4.48271e+6,6.13687e-21
4.84641e+6,6.04515e-21
5.23988e+6,6.19129e-21
5.66551e+6,6.53289e-21
6.12580e+6,6.96079e-21
6.62346e+6,7.39868e-21
7.16126e+6,7.62380e-21
7.73654e+6,7.78700e-21
8.37104e+6,7.82596e-21
9.05023e+6,7.72543e-21
9.78444e+6,7.57300e-21
1.05775e+7,7.05793e-21
1.11929e+7,6.06922e-21
1.18442e+7,5.24967e-21
1.25491e+7,4.53533e-21
1.33191e+7,3.89342e-21
1.38899e+7,3.30229e-21
1.44348e+7,2.81849e-21
1.49680e+7,2.40278e-21
1.55283e+7,2.28044e-21
1.60114e+7,2.77998e-21
1.63087e+7,3.50171e-21
1.64674e+7,4.15241e-21
1.67181e+7,4.88523e-21
1.70443e+7,6.02473e-21
1.72572e+7,7.30522e-21
1.75433e+7,9.33589e-21
1.79328e+7,1.12947e-20
1.80607e+7,1.36613e-20
1.83629e+7,1.68913e-20
1.84857e+7,2.09512e-20
1.87238e+7,2.48118e-20
1.88521e+7,3.01208e-20
1.90905e+7,3.79758e-20
1.92429e+7,4.96483e-20
1.96008e+7,8.44257e-20
1.97804e+7,1.12120e-19
1.99062e+7,1.29102e-19
1.11820e+6,7.65492e-20
1.02496e+6,6.23639e-20
1.08109e+6,3.04589e-20
1.93948e+7,6.40251e-20
