1.03704e+3,1.01047e-14
1.22302e+3,7.64813e-15
1.51564e+3,5.89797e-15
1.97362e+3,4.31424e-15
2.56541e+3,3.70515e-15
3.35300e+3,3.26523e-15
4.37553e+3,3.29875e-15
5.66572e+3,3.42720e-15
7.43162e+3,3.23302e-15
9.63425e+3,3.32938e-15
1.26388e+4,3.37080e-15
1.63452e+4,3.58781e-15
1.91259e+4,4.58770e-15
2.23406e+4,6.39144e-16
2.93031e+4,5.88132e-16
3.78982e+4,5.97170e-16
4.93634e+4,6.19913e-16
6.43001e+4,6.81125e-16
8.37546e+4,7.29000e-16
1.09104e+5,8.65331e-16
1.34146e+5,1.05864e-15
1.57344e+5,2.83162e-14
1.43599e+5,1.39188e-14
1.45328e+5,8.17689e-15
1.43867e+5,4.48338e-15
1.41845e+5,2.73417e-15
1.91846e+5,3.02086e-14
2.08488e+5,6.48135e-14
2.50203e+5,1.58268e-13
3.15175e+5,9.68184e-14
3.66022e+5,3.06839e-13
4.04317e+5,5.11529e-13
4.28590e+5,9.53274e-13
4.46836e+5,1.57668e-12
4.62285e+5,3.11666e-12
5.62801e+5,1.16873e-11
5.03000e+5,1.35227e-11
6.14209e+5,1.99877e-12
7.16386e+5,5.59799e-13
6.37179e+5,1.01552e-12
8.29814e+5,8.65736e-13
1.12350e+6,1.65400e-12
1.29606e+6,2.75628e-12
1.51023e+6,1.04527e-12
1.60054e+6,5.23288e-13
2.24766e+6,1.22754e-12
2.78543e+6,6.48469e-13
2.87714e+6,2.88238e-13
2.92369e+6,1.59410e-13
2.98363e+6,7.20060e-14
3.05160e+6,3.35995e-14
3.11396e+6,1.97956e-14
3.09974e+6,1.12511e-14
3.20208e+6,5.58480e-15
3.24015e+6,2.71069e-15
3.21616e+6,1.34785e-15
3.26791e+6,6.68273e-16
3.32049e+6,3.29434e-16
3.37390e+6,1.62399e-16
3.43740e+6,7.33354e-17
3.98733e+6,5.35855e-17
5.19349e+6,5.41080e-17
6.70944e+6,6.06768e-17
7.52643e+6,1.19391e-16
7.72794e+6,2.70929e-16
8.30783e+6,2.60053e-15
7.86317e+6,5.08541e-16
8.00947e+6,9.38216e-16
8.13310e+6,1.40725e-15
8.43313e+6,5.71614e-15
1.13902e+7,4.28229e-17
1.24407e+7,2.39438e-15
1.34295e+7,7.95980e-17
2.00514e+4,5.88102e-16
1.41904e+5,3.59912e-14
2.27257e+5,1.74447e-13
1.43153e+6,4.27685e-12
1.99965e+6,5.75964e-13
8.75969e+6,1.97887e-15
8.93440e+6,8.43132e-16
9.11199e+6,3.29853e-16
9.26923e+6,8.79043e-17
9.67204e+6,4.25663e-17
